file_urls,type,model,brand,product,thumb,url,source,product_lang
https://www.maxx-world.de/media/catalog/product/0/7/07999_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,07999200425,EASYmaxx, Vergrößerungsbrille LED ,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/7/9/7999_10.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-vergroesserungsbrille-led-vergroessert-um-ca-160-schwarz,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/1/01115_02066_de-en-fr-nl_330x140_v1.1.pdf,Bedienungsanleitung,01115200425,EASYmaxx, USB,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/1/1/1115_03.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-usb-feuerzeug-mit-gluehspirale-3-7v-200mah-silber,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/8/08443_de-en-fr-nl_a4_v2_gallin.pdf,Bedienungsanleitung,08443200425,EASYmaxx, Wanduhr mit Vogelstimmen ,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/8/4/8443_03.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-wanduhr-mit-vogelstimmen-12-singvogelstimmen-25-cm,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/5/05320_05327_05510_05513_de-en_fr_nl_a4_v4.1_gallin_1.pdf,Bedienungsanleitung,05510200127,EASYmaxx, LED,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/5/5/5510_07.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-led-dekosaeule-mit-planzschale-beton-optik-mandala-87-cm,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/8/08374_06842_de-en-fr-nl_v2_gallin_1.pdf,Bedienungsanleitung,08374200218,EASYmaxx, Radio Retro 6V ,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/8/3/8374_03_1.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-radio-retro-6v-vanille,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/4/04470_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,04470200127,EASYmaxx, LED,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/4/4/4470_03.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-led-dekosaeule-mit-flammeneffekt-rost-optik-69-cm,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/1/01033_de-en-fr-nl_a4_v3_gallin.pdf,Bedienungsanleitung,01033200128,EASYmaxx, LED,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/1/0/1033_03.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-led-dekosaeule-gingko-beton-optik-68cm-3v,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/5/05320_05327_05510_05513_de-en_fr_nl_a4_v4.1_gallin_2.pdf,Bedienungsanleitung,05320200127,EASYmaxx, LED,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/5/3/5320_12.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-led-dekosaeule-beton-optik-mit-pflanzschale-sternschnuppe-ca-59-cm,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/5/05472_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,05472500125,EASYmaxx, LED,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/5/4/5472_02.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-led-dekosaeule-3d-rost-optik-libelle-72-cm,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/4/04092_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,04092200129,EASYmaxx, LED,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/4/0/4092_02.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-led-dekosaeule-mit-pflanzschale-72-cm,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/5/05887_de-en-fr-nl_a4_v3_gallin.pdf,Bedienungsanleitung,05887200225,EASYmaxx, LED TV,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/5/8/5887_01.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-led-tv-hintergrundbeleuchtung,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/4/04490_de-en-fr-nl_a4_v1_gallin_1.pdf,Bedienungsanleitung,04490200226,EASYmaxx, Garten,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/4/4/4490_02.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-garten-knie-sitzbank-faltbar-belastbar-bis-max-130-kg,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/8/08532_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,08532200425,EASYmaxx, Fugenreiniger Outdoor ,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/8/5/8532_11.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-fugenreiniger-outdoor-anpassbare-teleskopstange-gruen,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/2/02978_de-en-fr-nl_a5_v1_gallin.pdf,Bedienungsanleitung,02978200125,EASYmaxx, Fugenreiniger elektrisch 140W ,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/2/9/2978_03.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-fugenreiniger-elektrisch-140w-gruen,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/7/07787_de-en-fr-nl_a4_v3_gallin.pdf,Bedienungsanleitung,07787200126,EASYmaxx, Flaschenkühler Outdoor,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/7/7/7787_06_1.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-flaschenkuehler-outdoor,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/3/03415_03419_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,05480100198,EASYmaxx, Edelstahl,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/0/5/05480.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-edelstahl-leuchte-magic-touch-waldmotiv-2er-set-28-cm-schwarz,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/8/08165_de-gb-fr-nl_185x255_v1_gallin.pdf,Bedienungsanleitung,07892100198,EASYmaxx, Alkoholtester ,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/0/7/07892.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-alkoholtester-digital-mit-lcd-display-2er-set,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/8/08487_de-en-fr-nl_a4_v1_gallin_1.pdf,Bedienungsanleitung,08487200425,EASYmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/8/4/8487_02.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-akku-tischventilator-einstellbarer-neigungswinkel-weiss,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/8/08487_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,08488200425,EASYmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/8/4/8488_02.jpg,https://www.maxx-world.de/marken/easymaxx/easymaxx-akku-tischventilator-einstellbarer-neigungswinkel-schwarz,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/1/01378_de-en-fr-nl_a5_v1_gallin.pdf,Bedienungsanleitung,01378200125,CLEANmaxx, Dampfreiniger 5in1 12,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/1/3/1378_01_1.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-dampfreiniger-5in1-12-tlg-1500w-limegreen-weiss,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/1/01784_de-en-fr-nl_a5_v1_gallin.pdf,Bedienungsanleitung,01784200125,CLEANmaxx, Dampfbesen 1000W in Limegreen/Schwarz,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/1/7/1784_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-dampfbesen-1000w-in-limegreen-schwarz,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/0/00513_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,00513200425,CLEANmaxx, Bügler,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/0/5/0513_03.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-buegler-aufsatz-fuer-hosen-silber-weiss,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/4/04074_inlay_de-en-fr-nl_a5_v1.pdf,Bedienungsanleitung,04074200125,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/4/0/4074_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-zyklon-staubsauger-pro-22-2-volt-weiss-rot,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/9/09196_09197_09218_inlay_de-en-fr-nl_a5_v2_gallin.pdf,Bedienungsanleitung,09218200125,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/9/2/9218_12.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-zyklon-staubsauger-22-2v,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/9/09107_ds_de-en-fr-nl_a5_v1_1_gallin.pdf,Bedienungsanleitung,09107200125,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/9/1/9107_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-zyklon-staubsauger-auf-80-cm-verlaengerbar-tuerkis-grau,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/h/s/hs2in1_de-en-fr-nl_a5_v8_gallin.pdf,Bedienungsanleitung,00973200425,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/0/9/0973_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-handstaubsauger-2in1-in-gelb-schwarz,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/5/05226_de-en-fr-nl_a4_v1.1_gallin.pdf,Bedienungsanleitung,05226200225,CLEANmaxx, Spray,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/5/2/5226_02_1.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-spray-mopp-2-kammer-system-inkl-mikrofaser-reinigungstuecher-tuerkis,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/9/09860_de-en-fr-nl_a5_v6_gallin.pdf,Bedienungsanleitung,09860200227,CLEANmaxx, Saugroboter 2in1 in Rot,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/9/8/9860_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-saugroboter-2in1-in-rot-schwarz,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/5/05549_de-en-fr-nl_a4_v2_gallin.pdf,Bedienungsanleitung,05549200125,CLEANmaxx, Power,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/5/5/5549_08-frei.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-power-wischmopp,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/9/09966_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,09966500425,CLEANmaxx, Spray,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/9/9/9966_04.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-spray-mopp-2in-1-in-tuerkis-mit-wendefunktion,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/1/01375_de-en-fr-nl_a5_v2_gallin.pdf,Bedienungsanleitung,01375200225,CLEANmaxx, Multi,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/1/3/1375_09.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-multi-handstaubsauger-in-rot,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/4/04020_04438_de-en-fr-nl_a4_v2_gallin.pdf,Bedienungsanleitung,04020200125,CLEANmaxx, Komfort,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/4/0/4020_02_1.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-komfort-mopp-smart-2-kammern-system-blau,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/5/05156_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,05156200425,CLEANmaxx, Komfort,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/5/1/5156_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-komfort-mopp-2-kammern-system-5-7-liter-rot-grau,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/e/w/ewt_de-en-fr-nl_a5_v3_gallin_1.pdf,Bedienungsanleitung,01660700425,CLEANmaxx, Ersatz,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/1/6/1660_01_1.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-ersatz-wischtuch-2er-set-tuerkis,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/0/00476_de-en-fr-nl_a5_v1.1_gallin.pdf,Bedienungsanleitung,00476200125,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/0/4/0476_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-vibrationsmopp-11-1v-weiss,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/9/09965_de-en-fr-nl_a5_v1_gallin.pdf,Bedienungsanleitung,09965500425,CLEANmaxx, Ersatz,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/9/9/9965_01.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-ersatz-wischtuch-2er-set-tuerkis-998,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/2/02979_inlay_de-en-fr-nl_a5_v1.pdf,Bedienungsanleitung,02979200425,CLEANmaxx, Dampfglätter faltbar ,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/2/9/2979_07.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-dampfglaetter-faltbar-1600w,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/2/02080_de-en-fr-nl_a5_v1_gallin.pdf,Bedienungsanleitung,02080200125,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/2/0/2080_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-spray-mopp-360-rotation-tuerkis-weiss,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/3/03416_03807_de-en-fr-nl_a5_v1.2_gallin.pdf,Bedienungsanleitung,03807200225,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/3/8/3807_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-milben-handstaubsauger-mit-uv-c-licht-rot-weiss,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/6/06259_07833_09847_de-en-fr-nl_a5_v10_gallin_1.pdf,Bedienungsanleitung,09847200125,CLEANmaxx, Zyklon,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/9/8/9847_07.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-zyklon-handstaubsauger-akku-sensation-blau-grau,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/7/07846_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,07846200125,CLEANmaxx, Wischmopp ,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/7/8/7846_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-wischmopp-mit-integrierter-auswringfunktion-tuerkis-grau,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/7/07338_de-gb-fr-nl_v2_gallin.pdf,Bedienungsanleitung,07023200125,CLEANmaxx, Zyklon,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/7/3/7338_02-frei.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-zyklon-staubsauger-pet-star-700-w-in-orange-silber,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/z/b/zbs_de-en-fr-nl_a5_v5_gallin_4.pdf,Bedienungsanleitung,09069200126,CLEANmaxx, Zyklon,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/9/0/9069_02_1.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-zyklon-staubsauger-beutellos-rot-grau,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/9/09996_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,09996200125,CLEANmaxx, Wischsystem Komfort,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/9/9/9996_02_1.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-wischsystem-komfort-mopp-grau-gruen,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/8/08004_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,08004200126,CLEANmaxx, Spray,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/8/0/8004_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-spray-mopp-mit-600ml-tank-in-limegreen,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/s/m/smf_de-en-fr-nl_a4_v3_gallin.pdf,Bedienungsanleitung,04061200225,CLEANmaxx, Spray,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/4/0/4061_02_1.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-spray-mopp-flexibel-in-rot,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/9/09966_de-en-fr-nl_a4_v1_gallin_1.pdf,Bedienungsanleitung,04250100198,CLEANmaxx, Spray,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/0/9/09966_09965_2.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-spray-mopp-2in1-in-tuerkis-mit-2x-ersatz-wischtuch,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/3/03406_de-en-fr-nl_a5_v1_gallin.pdf,Bedienungsanleitung,03406200225,CLEANmaxx, Milben,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/3/4/3406_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-milben-handstaubsauger-mit-uv-c-licht-reinigen-desinfizieren-in-einem-schritt,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/7/07107_de-en-fr-nl_a5_v2_gallin.pdf,Bedienungsanleitung,07107200125,CLEANmaxx, Teppichreiniger Professional 800 W in Schwarz/Grün mit Teppichshampoo,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/7/1/7107_01_1.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-teppichreiniger-professional-800-w-in-schwarz-gruen-mit-teppichshampoo,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/1/01463_de-en-fr-nl_a5_v1_gallin.pdf,Bedienungsanleitung,01463200425,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/1/4/1463_02.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-handstaubsauger-nass-und-trockensauger-rot-schwarz,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/a/h/ahs_de-en-fr-nl_a5_v5_gallin_3.pdf,Bedienungsanleitung,04380200225,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/4/3/4380_01a.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-handsauger-2in1-nass-trocken,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/0/00332_01147_01599_02304_02930_de-en-fr-nl_a5_v7_gallin.pdf,Bedienungsanleitung,02304200425,CLEANmaxx, Akku,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/2/3/2304_03.jpg,https://www.maxx-world.de/marken/cleanmaxx/cleanmaxx-akku-fensterreiniger-3-7-v-in-gelb-mit-verlaengerungsstange,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/6/06229_de-en-fr-nl_a5_v1_gallin.pdf,Bedienungsanleitung,06229200419,FC BAYERN MÜNCHEN, Körperanalyse,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/6/2/6229_01.jpg,https://www.maxx-world.de/marken/fc-bayern-muenchen/fc-bayern-muenchen-koerperanalyse-waage-mit-bluetoothr-gesundheits-app,maxx-world.de,de
https://www.maxx-world.de/media/catalog/product/0/2/02838_de-en-fr-nl_a4_v1_gallin.pdf,Bedienungsanleitung,02838200419,FC BAYERN MÜNCHEN, Dosen,https://www.maxx-world.de/media/catalog/product/cache/6/image/650x/040ec09b1e35df139433887a97daa66f/2/8/2838_04.jpg,https://www.maxx-world.de/marken/fc-bayern-muenchen/fc-bayern-muenchen-dosen-kuehltasche-fuer-bis-zu-5-halbliterdosen-70-cm-blau-rot,maxx-world.de,de
